group_article,plant,location_id,article_price,min_disp_quantity,ots_main_class,ots_agg_class,class,units,revenue,open_to_ship,agg_open_to_ship,open_to_ship_add,agg_open_to_ship_add,predicted_sales,grade,package,location_segmentation,min_allocation,rid_day_land_in_store,allocatable_stock
GW5489,9524,CN495,322.36,10,E1170,FOOTWEAR_Men_1,E1170,36,8070.85,920,1458,945,1483,24.073549270629883,A,null,MID-SCALE,36,2024-12-01,915
GX6284,9521,CN495,445.46,10,21173,FOOTWEAR_Men_1,21173,31,6396.01,82,1458,107,1483,7.716413497924805,B,null,MID-SCALE,31,2024-12-01,605
H69039,9524,CN495,417.58,10,21135,FOOTWEAR_Men_1,21135,50,4545.14,412,1458,437,1483,-3.8308422565460205,B,null,MID-SCALE,27,2024-12-01,670
ID1128,9526,CN495,483.87,10,21135,FOOTWEAR_Men_1,21135,33,8653.98,412,1458,437,1483,12.769842147827148,A,null,MID-SCALE,33,2024-12-01,861
ID2099,9526,CN495,529.09,10,21135,FOOTWEAR_Men_1,21135,31,8037.53,412,1458,437,1483,9.38247299194336,B,null,MID-SCALE,31,2024-12-01,301
ID1126,9526,CN495,483.87,10,21135,FOOTWEAR_Men_1,21135,31,7257.81,412,1458,437,1483,8.999003410339355,A,null,MID-SCALE,31,2024-12-01,812
IF1708,9510,CN495,327.85,10,E1170,FOOTWEAR_Men_1,E1170,34,6912.68,920,1458,945,1483,18.169757843017578,C,null,MID-SCALE,34,2024-12-01,126
JM9106,9540,CN928,580.77,9,E2170,APPAREL_Men_1,E2170,383,163472.32,19118,26882,19153,26917,188.95030212402344,A,null,PREMIUM,101,2024-12-09,3530
JM9120,9510,CN928,290.06,9,E2170,APPAREL_Men_1,E2170,7,1293.64,19118,26882,19153,26917,121.17288970947266,A,null,PREMIUM,78,2024-12-16,263
JM9120,9540,CN928,290.06,9,E2170,APPAREL_Men_1,E2170,402,74292.06,19118,26882,19153,26917,121.17288970947266,A,null,PREMIUM,78,2024-12-16,4386
JM9118,9540,CN928,290.06,9,E2170,APPAREL_Men_1,E2170,411,76319.49,19118,26882,19153,26917,124.23246002197266,A,null,PREMIUM,79,2024-12-16,4058
JN7477,9510,CN928,516.17,9,E2170,APPAREL_Men_1,E2170,167,61209.14,19118,26882,19153,26917,79.16658782958984,A,null,PREMIUM,64,2024-12-01,1649
JN7479,9540,CN928,839.18,9,E2170,APPAREL_Men_1,E2170,176,100900.98,19118,26882,19153,26917,72.47517395019531,A,null,PREMIUM,62,2024-12-01,4042
JV6506,9540,CN928,261.48,9,E2170,APPAREL_Men_1,E2170,174,26434.01,19118,26882,19153,26917,37.18763732910156,B,null,PREMIUM,50,2024-12-09,2400
JV6505,9540,CN928,261.48,9,E2170,APPAREL_Men_1,E2170,182,28334.17,19118,26882,19153,26917,43.72153091430664,B,null,PREMIUM,53,2024-12-09,2400
JV6502,9540,CN928,261.48,9,E2170,APPAREL_Men_1,E2170,173,24588.82,19118,26882,19153,26917,23.07419204711914,B,null,PREMIUM,46,2024-12-09,7190
JY1676,9510,CN928,548.47,9,E2170,APPAREL_Men_1,E2170,152,78305.53,19118,26882,19153,26917,142.54171752929688,A,null,PREMIUM,86,2024-12-09,596
JV6194,9540,CN928,903.78,9,E2170,APPAREL_Men_1,E2170,93,76587.5,19118,26882,19153,26917,84.48262786865234,A,null,PREMIUM,66,2024-12-01,1080
JV6193,9540,CN928,903.78,9,E2170,APPAREL_Men_1,E2170,94,76587.5,19118,26882,19153,26917,84.48262786865234,A,null,PREMIUM,66,2024-12-01,2390
JV6503,9540,CN928,261.48,9,E2170,APPAREL_Men_1,E2170,174,26434.01,19118,26882,19153,26917,37.18763732910156,B,null,PREMIUM,50,2024-12-09,2400
FV5322,9540,CN928,419.27,11,21235,FOOTWEAR_Women_1,21235,129,49327.92,290,1768,325,1803,117.3038558959961,A,null,PREMIUM,78,2024-12-16,2438
GW5493,9524,CN928,322.36,11,E1270,FOOTWEAR_Women_1,E1270,69,18959.81,585,1768,620,1803,58.63125228881836,A,null,PREMIUM,58,2024-12-01,3017
JP8414,9540,CN928,645.37,11,E1270,FOOTWEAR_Women_1,E1270,93,52890.79,585,1768,620,1803,81.9084243774414,A,null,PREMIUM,66,2024-12-16,2397
JP7106,9510,CN928,386.96,11,E1270,FOOTWEAR_Women_1,E1270,112,39031.46,585,1768,620,1803,100.73381042480469,A,null,PREMIUM,72,2024-12-16,4734
JQ7832,9540,CN928,419.27,11,E1270,FOOTWEAR_Women_1,E1270,53,17529.71,585,1768,620,1803,41.6201286315918,A,null,PREMIUM,53,2024-12-16,1920
HQ5826,9510,CN928,257.5,16,11317,FOOTWEAR_Kids_1,11317,85,17678.35,92,1064,127,1099,68.30760192871094,C,null,PREMIUM,63,2024-12-01,2300
GY6648,9521,CN928,222.45,16,E1370,FOOTWEAR_Kids_1,E1370,59,9756.19,142,1064,177,1099,43.715824127197266,B,null,PREMIUM,55,2024-12-01,670
ID3377,9510,CN928,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,75,20777.1,142,1064,177,1099,58.166297912597656,A,null,PREMIUM,60,2024-12-01,1900
ID3376,9510,CN928,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,71,20777.1,142,1064,177,1099,58.166297912597656,A,null,PREMIUM,60,2024-12-01,3590
ID3375,9510,CN928,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,71,20777.1,142,1064,177,1099,58.166297912597656,A,null,PREMIUM,60,2024-12-01,3306
IG5387,9510,CN928,250.33,16,E1370,FOOTWEAR_Kids_1,E1370,73,14407.41,142,1064,177,1099,57.10736083984375,B,null,PREMIUM,59,2024-12-01,1896
IF5986,9510,CN928,278.2,16,E1370,FOOTWEAR_Kids_1,E1370,77,16886.81,142,1064,177,1099,60.40049743652344,B,null,PREMIUM,60,2024-12-01,3166
IF5006,9540,CN928,354.66,16,21535,FOOTWEAR_Kids_1,21535,82,16750.47,170,1064,205,1099,27.459306716918945,A,null,PREMIUM,49,2024-12-01,4348
IF5987,9510,CN928,234.04,16,E1370,FOOTWEAR_Kids_1,E1370,78,14409.76,142,1064,177,1099,61.13928985595703,C,null,PREMIUM,61,2024-12-01,1813
JQ3498,9540,CN928,278.2,16,21374,FOOTWEAR_Kids_1,21374,75,16288.48,212,1064,247,1099,58.099029541015625,B,null,PREMIUM,60,2024-12-01,3312
JQ3499,9540,CN928,278.2,16,21374,FOOTWEAR_Kids_1,21374,75,16097.37,212,1064,247,1099,57.725128173828125,B,null,PREMIUM,60,2024-12-01,1965
IR7568,9510,CN928,205.73,9,22535,APPAREL_Kids_1,22535,50,7976.63,528,15729,563,15764,36.544654846191406,B,null,PREMIUM,50,2024-12-01,733
IT4047,9510,CN928,173.07,9,E2370,APPAREL_Kids_1,E2370,50,6779.59,10950,15729,10985,15764,37.345062255859375,C,null,PREMIUM,50,2024-12-01,819
IT4051,9510,CN928,451.57,9,E2370,APPAREL_Kids_1,E2370,50,17283.14,10950,15729,10985,15764,35.5468864440918,A,null,PREMIUM,50,2024-12-01,756
IT4062,9510,CN928,222.45,9,E2370,APPAREL_Kids_1,E2370,54,10165.69,10950,15729,10985,15764,45.39749526977539,B,null,PREMIUM,53,2024-12-01,1152
IT4059,9510,CN928,277.14,9,E2370,APPAREL_Kids_1,E2370,114,21989.44,10950,15729,10985,15764,53.688289642333984,A,null,PREMIUM,56,2024-12-01,3315
IT7273,9510,CN928,205.73,9,22535,APPAREL_Kids_1,22535,49,7560.92,528,15729,563,15764,33.50337219238281,B,null,PREMIUM,49,2024-12-01,928
IT4048,9510,CN928,205.73,9,E2370,APPAREL_Kids_1,E2370,50,8058.96,10950,15729,10985,15764,37.345062255859375,B,null,PREMIUM,50,2024-12-01,1045
IM2819,9530,CN928,222.45,9,E2270,APPAREL_Women_1,E2270,45,7820.43,41244,80994,41279,81029,38.24924087524414,B,null,PREMIUM,51,2024-12-01,265
IM2819,9540,CN928,222.45,9,E2270,APPAREL_Women_1,E2270,7,1216.51,41244,80994,41279,81029,38.24924087524414,B,null,PREMIUM,51,2024-12-01,110
IS0914,9510,CN928,451.57,9,E2270,APPAREL_Women_1,E2270,147,52723.9,41244,80994,41279,81029,95.51372528076172,A,null,PREMIUM,70,2024-12-09,2388
IN1836,9540,CN928,451.57,9,E2270,APPAREL_Women_1,E2270,147,52723.9,41244,80994,41279,81029,95.51372528076172,A,null,PREMIUM,70,2024-12-09,9407
IV7566,9524,CN928,386.96,9,E2270,APPAREL_Women_1,E2270,100,35182.53,41244,80994,41279,81029,90.84064483642578,A,null,PREMIUM,68,2024-12-01,840
IV7564,9524,CN928,386.96,9,E2270,APPAREL_Women_1,E2270,100,35182.53,41244,80994,41279,81029,90.84064483642578,A,null,PREMIUM,68,2024-12-01,1050
IV7567,9521,CN928,322.36,9,E2270,APPAREL_Women_1,E2270,43,8133.45,41244,80994,41279,81029,16.4619140625,A,null,PREMIUM,43,2024-12-01,698
JV9149,9540,CN928,302.98,9,E2270,APPAREL_Women_1,E2270,47,9863.37,41244,80994,41279,81029,27.109081268310547,A,null,PREMIUM,47,2024-12-16,1157
FZ0039,9540,CN864,580.77,10,21135,FOOTWEAR_Men_1,21135,165,77770.93,1308,4042,1343,4077,43.820064544677734,A,null,PREMIUM,53,2024-12-16,4205
FZ0961,9524,CN864,222.45,10,E1170,FOOTWEAR_Men_1,E1170,53,10139.56,4114,4042,4149,4077,45.16259002685547,B,null,PREMIUM,53,2024-12-01,675
GV7685,9521,CN864,445.46,10,21135,FOOTWEAR_Men_1,21135,53,16552.78,1308,4042,1343,4077,34.31770706176758,B,null,PREMIUM,50,2024-12-01,2390
GW3959,9530,CN864,645.37,10,21135,FOOTWEAR_Men_1,21135,53,21391.9,1308,4042,1343,4077,28.2934513092041,A,null,PREMIUM,48,2024-12-09,234
GY3589,9524,CN864,445.46,10,21135,FOOTWEAR_Men_1,21135,53,18591.47,1308,4042,1343,4077,41.470890045166016,B,null,PREMIUM,52,2024-12-01,205
GY0018,9510,CN864,774.58,10,21135,FOOTWEAR_Men_1,21135,53,19180.87,1308,4042,1343,4077,15.525861740112305,A,null,PREMIUM,44,2024-12-09,1659
GY0019,9540,CN864,774.58,10,21135,FOOTWEAR_Men_1,21135,53,19180.87,1308,4042,1343,4077,15.525861740112305,A,null,PREMIUM,44,2024-12-16,5601
GZ8959,9521,CN864,501.21,10,21173,FOOTWEAR_Men_1,21173,53,21043.97,480,4042,515,4077,41.97267150878906,B,null,PREMIUM,52,2024-12-01,2373
H69039,9526,CN864,417.58,10,21135,FOOTWEAR_Men_1,21135,53,19787.66,1308,4042,1343,4077,40.773006439208984,B,null,PREMIUM,52,2024-12-01,422
GZ0777,9521,CN864,445.46,10,21135,FOOTWEAR_Men_1,21135,53,17930.38,1308,4042,1343,4077,40.081268310546875,B,null,PREMIUM,52,2024-12-01,1417
GZ0777,9526,CN864,445.46,10,21135,FOOTWEAR_Men_1,21135,53,351.58,1308,4042,1343,4077,40.081268310546875,B,null,PREMIUM,52,2024-12-01,86
ID1128,9524,CN864,483.87,10,21135,FOOTWEAR_Men_1,21135,53,18237.72,1308,4042,1343,4077,35.38273620605469,A,null,PREMIUM,50,2024-12-01,1280
ID2097,9524,CN864,529.09,10,21135,FOOTWEAR_Men_1,21135,53,17502.82,1308,4042,1343,4077,28.161962509155273,B,null,PREMIUM,48,2024-12-01,906
ID1126,9524,CN864,483.87,10,21135,FOOTWEAR_Men_1,21135,53,19071.52,1308,4042,1343,4077,37.82911682128906,A,null,PREMIUM,51,2024-12-01,1619
ID0544,9540,CN864,580.77,10,21135,FOOTWEAR_Men_1,21135,85,57786.99,1308,4042,1343,4077,56.001304626464844,A,null,PREMIUM,57,2024-12-16,2564
ID2099,9524,CN864,529.09,10,21135,FOOTWEAR_Men_1,21135,53,22179.33,1308,4042,1343,4077,41.83955383300781,B,null,PREMIUM,52,2024-12-01,600
ID6212,9524,CN864,483.87,10,21173,FOOTWEAR_Men_1,21173,53,9329.45,480,4042,515,4077,34.64048767089844,A,null,PREMIUM,50,2024-12-01,1661
ID6212,9526,CN864,483.87,10,21173,FOOTWEAR_Men_1,21173,53,8970.63,480,4042,515,4077,34.64048767089844,A,null,PREMIUM,50,2024-12-01,1012
ID4717,9524,CN864,613.07,10,21135,FOOTWEAR_Men_1,21135,53,23073.12,1308,4042,1343,4077,35.27075958251953,A,null,PREMIUM,50,2024-12-01,804
IF4492,9540,CN864,354.66,10,E1170,FOOTWEAR_Men_1,E1170,53,15146.78,4114,4042,4149,4077,42.415767669677734,A,null,PREMIUM,52,2024-12-16,2209
IF4230,9524,CN864,306.08,10,E1134,FOOTWEAR_Men_1,E1134,53,11012.13,318,4042,353,4077,32.95587921142578,B,null,PREMIUM,49,2024-12-01,361
IH3072,9526,CN864,483.87,10,21173,FOOTWEAR_Men_1,21173,53,17834.48,480,4042,515,4077,33.715999603271484,A,null,PREMIUM,50,2024-12-01,1222
IH7799,9540,CN864,668.47,10,E1170,FOOTWEAR_Men_1,E1170,53,26446.93,4114,4042,4149,4077,38.12676239013672,B,null,PREMIUM,51,2024-12-01,4300
JP7100,9540,CN864,386.96,10,E1170,FOOTWEAR_Men_1,E1170,53,12423.61,4114,4042,4149,4077,27.211328506469727,A,null,PREMIUM,47,2024-12-16,4089
JP8232,9540,CN864,354.66,10,21174,FOOTWEAR_Men_1,21174,53,15947.95,1696,4042,1731,4077,44.93375778198242,A,null,PREMIUM,53,2024-12-09,11945
JR3086,9540,CN864,562.36,10,E1170,FOOTWEAR_Men_1,E1170,53,22963.4,4114,4042,4149,4077,39.66798782348633,C,null,PREMIUM,52,2024-12-01,4035
JQ8539,9530,CN864,386.96,10,E1170,FOOTWEAR_Men_1,E1170,97,38964,4114,4042,4149,4077,47.38517761230469,A,null,PREMIUM,54,2024-12-09,2435
JQ4948,9510,CN864,612.72,10,E1170,FOOTWEAR_Men_1,E1170,53,16754.52,4114,4042,4149,4077,19.688980102539062,B,null,PREMIUM,45,2024-12-01,1041
JR2560,9526,CN864,354.66,10,E1170,FOOTWEAR_Men_1,E1170,53,15508.78,4114,4042,4149,4077,43.457157135009766,A,null,PREMIUM,53,2024-12-01,2036
JR6347,9540,CN864,451.57,10,21135,FOOTWEAR_Men_1,21135,53,19869.08,1308,4042,1343,4077,44.01762008666992,A,null,PREMIUM,53,2024-12-16,1458
JR6346,9540,CN864,451.57,10,21135,FOOTWEAR_Men_1,21135,53,20255.88,1308,4042,1343,4077,44.7131462097168,A,null,PREMIUM,53,2024-12-16,6339
JR6344,9540,CN864,451.57,10,21135,FOOTWEAR_Men_1,21135,53,20259.08,1308,4042,1343,4077,44.7273063659668,A,null,PREMIUM,53,2024-12-09,5555
JR6343,9530,CN864,451.57,10,21135,FOOTWEAR_Men_1,21135,53,19842.41,1308,4042,1343,4077,43.88188552856445,A,null,PREMIUM,53,2024-12-09,3065
JR3186,9540,CN864,451.57,10,E1170,FOOTWEAR_Men_1,E1170,197,66125.99,4114,4042,4149,4077,37.871498107910156,A,null,PREMIUM,51,2024-12-09,7198
JR3185,9540,CN864,451.57,10,E1170,FOOTWEAR_Men_1,E1170,53,18965.94,4114,4042,4149,4077,42.01353454589844,A,null,PREMIUM,52,2024-12-16,3762
JR6345,9530,CN864,451.57,10,21135,FOOTWEAR_Men_1,21135,53,19773.61,1308,4042,1343,4077,43.57718276977539,A,null,PREMIUM,53,2024-12-16,1554
JR8321,9540,CN864,367.58,10,21174,FOOTWEAR_Men_1,21174,166,52751.44,1696,4042,1731,4077,64.02017974853516,A,null,PREMIUM,60,2024-12-09,11532
JR8309,9540,CN864,354.66,10,E1170,FOOTWEAR_Men_1,E1170,118,41060.18,4114,4042,4149,4077,55.546730041503906,A,null,PREMIUM,57,2024-12-09,6312
JS1031,9510,CN864,386.96,10,E1170,FOOTWEAR_Men_1,E1170,96,38964,4114,4042,4149,4077,47.38517761230469,A,null,PREMIUM,54,2024-12-09,4206
JS1123,9540,CN864,386.96,10,E1170,FOOTWEAR_Men_1,E1170,97,38964,4114,4042,4149,4077,47.38517761230469,A,null,PREMIUM,54,2024-12-09,12840
DQ3070,9510,CN864,257.76,9,E2170,APPAREL_Men_1,E2170,182,27715.42,16280,31893,16315,31928,41.048248291015625,A,null,PREMIUM,52,2024-12-16,574
FI0823,9510,CN864,257.76,9,E2170,APPAREL_Men_1,E2170,55,12098.33,16280,31893,16315,31928,46.87284851074219,A,null,PREMIUM,54,2024-12-09,554
DW6869,9524,CN864,205.73,9,12109,APPAREL_Men_1,12109,52,8959.03,1485,31893,1520,31928,43.09498596191406,B,null,PREMIUM,52,2024-12-01,821
GD5473,9521,CN864,222.45,9,12126,APPAREL_Men_1,12126,55,10389.55,852,31893,887,31928,46.41023254394531,B,null,PREMIUM,53,2024-12-01,994
GK8831,9526,CN864,257.76,9,E2170,APPAREL_Men_1,E2170,46,7753.76,16280,31893,16315,31928,23.162649154663086,A,null,PREMIUM,46,2024-12-01,973
GK0665,9530,CN864,1097.58,9,E2170,APPAREL_Men_1,E2170,113,81018.87,16280,31893,16315,31928,43.63182830810547,A,null,PREMIUM,53,2024-12-01,2993
GD2763,9524,CN864,290.06,9,E2170,APPAREL_Men_1,E2170,52,12298.74,16280,31893,16315,31928,41.80137634277344,A,null,PREMIUM,52,2024-12-01,824
GK9033,9510,CN864,322.36,9,E2170,APPAREL_Men_1,E2170,179,33098.71,16280,31893,16315,31928,34.352481842041016,A,null,PREMIUM,49,2024-12-09,3786
GK9032,9510,CN864,322.36,9,E2170,APPAREL_Men_1,E2170,180,33098.71,16280,31893,16315,31928,34.352481842041016,A,null,PREMIUM,49,2024-12-09,3700
GK9034,9540,CN864,322.36,9,E2170,APPAREL_Men_1,E2170,191,35244.36,16280,31893,16315,31928,36.66462326049805,A,null,PREMIUM,50,2024-12-09,5600
GK9651,9530,CN864,354.66,9,E2170,APPAREL_Men_1,E2170,78,24385.46,16280,31893,16315,31928,68.51460266113281,A,null,PREMIUM,61,2024-12-01,951
HP1947,9540,CN864,290.06,9,E2170,APPAREL_Men_1,E2170,215,41322.72,16280,31893,16315,31928,78.92535400390625,A,null,PREMIUM,64,2024-12-16,6363
HZ2597,9521,CN864,645.37,9,12117,APPAREL_Men_1,12117,53,28970.86,225,31893,260,31928,44.78062057495117,A,null,PREMIUM,53,2024-12-01,188
IB2712,9530,CN864,250.33,9,E2170,APPAREL_Men_1,E2170,60,11473.19,16280,31893,16315,31928,45.66453552246094,B,null,PREMIUM,53,2024-12-01,102
HZ5345,9526,CN864,903.78,9,12117,APPAREL_Men_1,12117,57,43931.62,225,31893,260,31928,48.2175178527832,A,null,PREMIUM,54,2024-12-01,2078
IM9033,9530,CN864,389.71,9,E2170,APPAREL_Men_1,E2170,53,17451.13,16280,31893,16315,31928,44.55957794189453,B,null,PREMIUM,53,2024-12-01,105
IV7563,9526,CN864,903.78,9,E2170,APPAREL_Men_1,E2170,72,56034.36,16280,31893,16315,31928,62.01115417480469,A,null,PREMIUM,59,2024-12-01,525
IT8717,9524,CN864,903.78,9,E2170,APPAREL_Men_1,E2170,71,56847.57,16280,31893,16315,31928,62.79956817626953,A,null,PREMIUM,59,2024-12-16,591
IV7584,9526,CN864,322.36,9,E2170,APPAREL_Men_1,E2170,56,15323.73,16280,31893,16315,31928,47.0721321105957,A,null,PREMIUM,54,2024-12-01,1925
JF0964,9526,CN864,516.17,9,E2170,APPAREL_Men_1,E2170,191,56915.77,16280,31893,16315,31928,57.08468246459961,A,null,PREMIUM,57,2024-12-09,754
JF0964,9530,CN864,516.17,9,E2170,APPAREL_Men_1,E2170,120,35758.6,16280,31893,16315,31928,57.08468246459961,A,null,PREMIUM,57,2024-12-09,1029
IV7590,9540,CN864,322.36,9,E2170,APPAREL_Men_1,E2170,95,28045.32,16280,31893,16315,31928,87.01219177246094,A,null,PREMIUM,67,2024-12-09,2996
IV7585,9540,CN864,322.36,9,E2170,APPAREL_Men_1,E2170,305,62244.97,16280,31893,16315,31928,90.18297576904297,A,null,PREMIUM,68,2024-12-16,3022
JG3844,9510,CN864,1097.58,9,E2170,APPAREL_Men_1,E2170,104,75261.22,16280,31893,16315,31928,41.140296936035156,A,null,PREMIUM,52,2024-12-01,1353
JF0965,9540,CN864,516.17,9,E2170,APPAREL_Men_1,E2170,314,93448.63,16280,31893,16315,31928,57.08468246459961,A,null,PREMIUM,57,2024-12-09,6293
JM3407,9510,CN864,548.47,9,E2170,APPAREL_Men_1,E2170,63,30130.4,16280,31893,16315,31928,54.87074279785156,A,null,PREMIUM,56,2024-12-09,591
JM9095,9510,CN864,257.76,9,E2170,APPAREL_Men_1,E2170,238,36953.27,16280,31893,16315,31928,58.72616958618164,A,null,PREMIUM,58,2024-12-09,2277
JM3411,9540,CN864,322.36,9,E2170,APPAREL_Men_1,E2170,69,19663.96,16280,31893,16315,31928,61.03376388549805,A,null,PREMIUM,58,2024-12-16,2996
JL9961,9510,CN864,280.95,9,E2170,APPAREL_Men_1,E2170,67,12341.23,16280,31893,16315,31928,43.85354995727539,C,null,PREMIUM,53,2024-12-01,67
JM3405,9540,CN864,386.96,9,E2170,APPAREL_Men_1,E2170,58,19281.43,16280,31893,16315,31928,49.655921936035156,A,null,PREMIUM,55,2024-12-09,2507
JM9130,9530,CN864,968.38,9,E2170,APPAREL_Men_1,E2170,52,32760.4,16280,31893,16315,31928,50.559783935546875,A,null,PREMIUM,55,2024-12-16,451
JM9130,9540,CN864,968.38,9,E2170,APPAREL_Men_1,E2170,86,54180.66,16280,31893,16315,31928,50.559783935546875,A,null,PREMIUM,55,2024-12-16,3627
JM9119,9540,CN864,290.06,9,E2170,APPAREL_Men_1,E2170,335,59756.63,16280,31893,16315,31928,86.02945709228516,A,null,PREMIUM,67,2024-12-09,5602
JM9120,9540,CN864,290.06,9,E2170,APPAREL_Men_1,E2170,92,24288.49,16280,31893,16315,31928,83.47218322753906,A,null,PREMIUM,66,2024-12-16,4386
JM9118,9540,CN864,290.06,9,E2170,APPAREL_Men_1,E2170,97,25815.34,16280,31893,16315,31928,89.02041625976562,A,null,PREMIUM,68,2024-12-16,4058
JM9106,9530,CN864,580.77,9,E2170,APPAREL_Men_1,E2170,72,36454.48,16280,31893,16315,31928,62.53842544555664,A,null,PREMIUM,59,2024-12-09,909
JM9115,9540,CN864,290.06,9,E2170,APPAREL_Men_1,E2170,335,59202.39,16280,31893,16315,31928,82.2078628540039,A,null,PREMIUM,65,2024-12-09,9652
JM9127,9540,CN864,903.78,9,E2170,APPAREL_Men_1,E2170,139,88141.05,16280,31893,16315,31928,65.0497817993164,A,null,PREMIUM,60,2024-12-16,3235
JM9152,9530,CN864,1226.79,9,E2170,APPAREL_Men_1,E2170,52,53626.4,16280,31893,16315,31928,43.42555236816406,A,null,PREMIUM,52,2024-12-01,643
JN7477,9540,CN864,516.17,9,E2170,APPAREL_Men_1,E2170,108,39053.88,16280,31893,16315,31928,51.32177734375,A,null,PREMIUM,55,2024-12-01,3951
JN7479,9540,CN864,839.18,9,E2170,APPAREL_Men_1,E2170,51,33378.51,16280,31893,16315,31928,37.550296783447266,A,null,PREMIUM,51,2024-12-01,4042
JV6506,9540,CN864,261.48,9,E2170,APPAREL_Men_1,E2170,148,23038.18,16280,31893,16315,31928,36.21367263793945,B,null,PREMIUM,50,2024-12-09,2400
JV6193,9540,CN864,903.78,9,E2170,APPAREL_Men_1,E2170,76,61401.15,16280,31893,16315,31928,67.87632751464844,A,null,PREMIUM,61,2024-12-01,2390
JW1650,9540,CN864,968.38,9,E2170,APPAREL_Men_1,E2170,237,126175.01,16280,31893,16315,31928,32.589866638183594,A,null,PREMIUM,49,2024-12-09,3881
JW6736,9530,CN864,903.78,9,E2170,APPAREL_Men_1,E2170,124,72527.71,16280,31893,16315,31928,45.49858474731445,A,null,PREMIUM,53,2024-12-01,918
JV6502,9540,CN864,261.48,9,E2170,APPAREL_Men_1,E2170,298,26598.63,16280,31893,16315,31928,29.495031356811523,B,null,PREMIUM,48,2024-12-09,7190
JV6505,9510,CN864,261.48,9,E2170,APPAREL_Men_1,E2170,151,22746.92,16280,31893,16315,31928,31.985916137695312,B,null,PREMIUM,49,2024-12-09,600
JV6503,9540,CN864,261.48,9,E2170,APPAREL_Men_1,E2170,148,23038.18,16280,31893,16315,31928,36.21367263793945,B,null,PREMIUM,50,2024-12-09,2400
JQ3498,9540,CN864,278.2,16,21374,FOOTWEAR_Kids_1,21374,56,11380.8,37,365,72,400,40.81742858886719,B,null,PREMIUM,54,2024-12-01,3312
JQ3499,9540,CN864,278.2,16,21374,FOOTWEAR_Kids_1,21374,56,11096.44,37,365,72,400,39.77313232421875,B,null,PREMIUM,54,2024-12-01,1965
H25646,9526,CN864,71.92,0,13126,HARDWARE_Men_1,13126,52,3701.61,17082,7701,17117,7736,50.936859130859375,B,null,PREMIUM,52,2024-12-01,134
IS0914,9510,CN864,451.57,9,E2270,APPAREL_Women_1,E2270,55,21029.81,15216,20794,15251,20829,46.14086151123047,A,null,PREMIUM,53,2024-12-09,2388
IN1836,9540,CN864,451.57,9,E2270,APPAREL_Women_1,E2270,158,44059.88,15216,20794,15251,20829,46.14086151123047,A,null,PREMIUM,53,2024-12-09,9407
IM8973,9530,CN864,556.96,9,E2270,APPAREL_Women_1,E2270,58,27100.32,15216,20794,15251,20829,48.315128326416016,B,null,PREMIUM,54,2024-12-01,139
EG0951,9521,CN359,189,10,21174,FOOTWEAR_Men_1,21174,55,9240.74,1286,3441,1321,3476,48.785621643066406,B,null,PREMIUM,55,2024-12-01,2679
FW0905,9524,CN359,389.71,10,21105,FOOTWEAR_Men_1,21105,55,46993.28,222,3441,257,3476,46.170536041259766,B,null,PREMIUM,54,2024-12-01,4664
FW5744,9524,CN359,445.46,10,21105,FOOTWEAR_Men_1,21105,55,18160.49,222,3441,257,3476,39.535911560058594,B,null,PREMIUM,52,2024-12-01,1415
FZ0961,9524,CN359,222.45,10,E1170,FOOTWEAR_Men_1,E1170,55,9312.87,3752,3441,3787,3476,41.73003387451172,B,null,PREMIUM,52,2024-12-01,675
FY6007,9526,CN359,189,10,21174,FOOTWEAR_Men_1,21174,55,9404.44,1286,3441,1321,3476,49.51787567138672,B,null,PREMIUM,55,2024-12-01,833
GX6630,9530,CN359,839.18,10,E1170,FOOTWEAR_Men_1,E1170,55,22250.92,3752,3441,3787,3476,113.57820129394531,A,null,PREMIUM,76,2024-12-16,163
GX6630,9540,CN359,839.18,10,E1170,FOOTWEAR_Men_1,E1170,55,73658.21,3752,3441,3787,3476,113.57820129394531,A,null,PREMIUM,76,2024-12-16,3729
GZ8959,9521,CN359,501.21,10,21173,FOOTWEAR_Men_1,21173,55,20935.25,1316,3441,1351,3476,41.538848876953125,B,null,PREMIUM,52,2024-12-01,2373
GY7638,9521,CN359,222.45,10,E1170,FOOTWEAR_Men_1,E1170,55,9946.41,3752,3441,3787,3476,44.426002502441406,B,null,PREMIUM,53,2024-12-01,977
IF4492,9540,CN359,354.66,10,E1170,FOOTWEAR_Men_1,E1170,55,16591.21,3752,3441,3787,3476,46.561222076416016,A,null,PREMIUM,54,2024-12-16,2209
IH7799,9540,CN359,668.47,10,E1170,FOOTWEAR_Men_1,E1170,55,30553.14,3752,3441,3787,3476,45.41215896606445,B,null,PREMIUM,53,2024-12-01,4300
JI2551,9524,CN359,354.66,10,21174,FOOTWEAR_Men_1,21174,55,17326.95,1286,3441,1321,3476,48.710174560546875,A,null,PREMIUM,55,2024-12-01,1463
JP7100,9540,CN359,386.96,10,E1170,FOOTWEAR_Men_1,E1170,193,72878.56,3752,3441,3787,3476,78.67230224609375,A,null,PREMIUM,65,2024-12-16,4089
JP8235,9540,CN359,354.66,10,21174,FOOTWEAR_Men_1,21174,201,66304.14,1286,3441,1321,3476,62.90253448486328,A,null,PREMIUM,59,2024-12-09,11399
